CASE ID,SOURCE,DEPARTMENT,WORK GROUP,REQUEST TYPE,CATEGORY,TYPE,DETAIL,CREATION DATE,CREATION TIME,CREATION MONTH,CREATION YEAR,STATUS,EXCEEDED EST TIMEFRAME,CLOSED DATE,CLOSED MONTH,CLOSED YEAR,DAYS TO CLOSE,STREET ADDRESS,ADDRESS WITH GEOCODE,ZIP CODE,NEIGHBORHOOD,COUNTY,COUNCIL DISTRICT,POLICE DISTRICT,PARCEL ID NO,LATITUDE,LONGITUDE,CASE URL,30-60-90 Days Open Window,nbh_id,nbh_name
2019143941,WEB,Water Services,Water Services-Line Maintenance-Wastewater,Sewer-Sewer Odor-Indoor,Storm Water / Sewer,Sewer Odor,Indoor,08/03/2019,11:36 PM,8,2019,RESOL,Y,10/09/2019,10.0,2019.0,67.0,2912 Highland Ave,"2912 Highland Ave64109
(39.073322, -94.563419)",64109.0,Mount Hope,Jackson,3.0,Central,27519,39.073322,-94.563419,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019143941,,51,Mount Hope
2019180481,WEB,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Removal-Tree Limbs,Trees,Removal,Tree Limbs,10/15/2019,09:28 PM,10,2019,RESOL,Y,10/19/2019,10.0,2019.0,4.0,2904 Highland Ave,"2904 Highland Ave64109
(39.073584, -94.563407)",64109.0,Mount Hope,Jackson,3.0,Central,27516,39.073584,-94.563407,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019180481,,51,Mount Hope
2020111252,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,08/16/2020,06:10 PM,8,2020,RESOL,Y,08/26/2020,8.0,2020.0,10.0,2841 Highland Ave,"2841 Highland Ave64109
(39.074406, -94.56271)",64109.0,Mount Hope,Jackson,3.0,Central,26705,39.074406,-94.56271,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020111252,,51,Mount Hope
2019143940,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,08/03/2019,11:36 PM,8,2019,RESOL,Y,10/09/2019,10.0,2019.0,67.0,2912 Highland Ave,"2912 Highland Ave64109
(39.073322, -94.563419)",64109.0,Mount Hope,Jackson,3.0,Central,27519,39.073322,-94.563419,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019143940,,51,Mount Hope
2020021778,PHONE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Stray-At Large - Non-Aggressive,Animals / Pets,Stray,At Large - Non-Aggressive,02/12/2020,12:38 PM,2,2020,RESOL,N,02/12/2020,2.0,2020.0,0.0,1501 E 30th St,"1501 E 30th St64109
(39.071971, -94.565154)",64109.0,Mount Hope,Jackson,3.0,Central,27514,39.07197100000001,-94.565154,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020021778,,51,Mount Hope
2020092621,WEB,Water Services,Water Services - Wastewater Investigations,Sewer-Sinkhole-Street,Storm Water / Sewer,Sinkhole,Street,07/07/2020,11:28 AM,7,2020,RESOL,Y,08/21/2020,8.0,2020.0,45.0,3036 Paseo,"3036 Paseo64109
(39.075935, -94.565058)",64109.0,Mount Hope,Jackson,3.0,Central,27155,39.075935,-94.565058,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020092621,,51,Mount Hope
2016039183,WEB,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash / Recycling,Nuisance,Trash on Private Property,04/17/2016,11:55 PM,4,2016,OPEN,Y,,,,,2924 Woodland Ave,"2924 Woodland Ave64109
(39.072656, -94.562303)",64109.0,Mount Hope,Jackson,3.0,Central,27545,39.072656,-94.562303,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2016039183,90.0,51,Mount Hope
2019180474,WEB,Water Services,Water Services-Line Maintenance-Wastewater,Sewer-Sewer Odor-Indoor,Storm Water / Sewer,Sewer Odor,Indoor,10/15/2019,09:23 PM,10,2019,RESOL,Y,10/23/2019,10.0,2019.0,8.0,2916 Highland Ave,"2916 Highland Ave64109
(39.073218, -94.563424)",64109.0,Mount Hope,Jackson,3.0,Central,27520,39.073218,-94.563424,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019180474,,51,Mount Hope
2019201007,WEB,NHS,NHS-Neighborhood Preservation-,Property Violations,Property / Buildings / Construction,Property Maintenance,Other Property Issue,12/08/2019,09:43 PM,12,2019,RESOL,N,12/10/2019,12.0,2019.0,2.0,2916 Highland Ave,"2916 Highland Ave64109
(39.073218, -94.563424)",64109.0,Mount Hope,Jackson,3.0,Central,27520,39.073218,-94.563424,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019201007,,51,Mount Hope
2017043266,PHONE,NHS,NHS-Neighborhood Preservation-Administration,Government-NHS (Neighborhood Housing Services)-No Known Property Owner,Government,NHS (Neighborhood Housing Services),No Known Property Owner,04/18/2017,07:29 AM,4,2017,OPEN,Y,,,,,2801 HIGHLAND AVE,"2801 HIGHLAND AVE64109
(39.075538, -94.562731)",64109.0,Mount Hope,Jackson,3.0,Central,27073,39.075538,-94.562731,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2017043266,90.0,51,Mount Hope
2019040977,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Vehicles / Parking,Parked on Unapproved Surface,Car Private Property,02/26/2019,10:38 AM,2,2019,OPEN,Y,,,,,2953 Flora Ave,"2953 Flora Ave64109
(39.07228, -94.565141)",64109.0,Mount Hope,Jackson,3.0,Central,27424,39.07228,-94.565141,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019040977,90.0,51,Mount Hope
2020086745,PHONE,NHS,NHS-Solid Waste-Administration,Trash / Recycling-Services-Feedback,Trash / Recycling,Services,Feedback,06/23/2020,02:59 PM,6,2020,RESOL,N,06/24/2020,6.0,2020.0,1.0,2907 Paseo,"2907 Paseo64109
(39.073689, -94.566227)",64109.0,Mount Hope,Jackson,3.0,Central,27468,39.073689,-94.566227,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020086745,,51,Mount Hope
2020117703,PHONE,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Removal-Tree down,Trees,Removal,Tree Down,08/31/2020,11:47 AM,8,2020,RESOL,Y,09/03/2020,9.0,2020.0,3.0,2909 Flora Ave,"2909 Flora Ave64109
(39.073485, -94.565089)",64109.0,Mount Hope,Jackson,3.0,Central,27435,39.073485,-94.565089,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020117703,,51,Mount Hope
2019194251,PHONE,NHS,NHS-Neighborhood Preservation-Open Entry,Prop/Build/Construct-Dangerous Building-Open to entry,Property / Buildings / Construction,Dangerous Building,Open To Entry,11/19/2019,02:53 PM,11,2019,RESOL,Y,11/27/2019,11.0,2019.0,8.0,2727 Vine St,"2727 Vine St64109
(39.076505, -94.563759)",64109.0,Mount Hope,Jackson,3.0,Central,27089,39.076505,-94.563759,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019194251,,51,Mount Hope
2019194254,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash / Recycling,Nuisance,Open Storage,11/19/2019,02:54 PM,11,2019,OPEN,Y,,,,,2727 Vine St,"2727 Vine St64109
(39.076505, -94.563759)",64109.0,Mount Hope,Jackson,3.0,Central,27089,39.076505,-94.563759,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019194254,0.0,51,Mount Hope
2013074689,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Mowing / Weeds,Private / Commercial,Lot - Vacant,06/03/2013,11:55 AM,6,2013,OPEN,Y,,,,,2916 Highland Ave,"2916 Highland Ave64109
(39.073218, -94.563424)",64109.0,Mount Hope,Jackson,3.0,Central,27520,39.073218,-94.563424,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2013074689,90.0,51,Mount Hope
2020090098,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trees,Private Property,Tree Debris,06/30/2020,04:06 PM,6,2020,RESOL,Y,07/06/2020,7.0,2020.0,6.0,2910 Wayne Ave,"2910 Wayne Ave64109
(39.073312, -94.564588)",64109.0,Mount Hope,Jackson,3.0,Central,27412,39.073312,-94.564588,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020090098,,51,Mount Hope
2019156443,WEB,NHS,NHS-Neighborhood Preservation-,Property Violations,Mowing / Weeds,Private / Commercial,Lot - Structure,08/26/2019,03:28 PM,8,2019,RESOL,Y,03/05/2020,3.0,2020.0,192.0,2904 Wayne Ave,"2904 Wayne Ave64109
(39.073571, -94.564577)",64109.0,Mount Hope,Jackson,3.0,Central,27410,39.073571,-94.564577,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019156443,,51,Mount Hope
2019184345,PHONE,NHS,NHS-Solid Waste-Illegal Dumping,Trash / Recycling-Dumping-Private Property,Trash / Recycling,Dumping,Private Property,10/24/2019,01:36 PM,10,2019,RESOL,N,10/28/2019,10.0,2019.0,4.0,3022 Woodland Ave,"3022 Woodland Ave64109
(39.071086, -94.562392)",64109.0,Mount Hope,Jackson,3.0,Central,27395,39.071086,-94.562392,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019184345,,51,Mount Hope
2020036387,PHONE,Public Works,Public Works-Capital Projects-Traffic Control,Signs-Traffic Sign-New Sign Request,Signs,Traffic Sign,New Sign Request,03/10/2020,02:41 PM,3,2020,RESOL,N,03/10/2020,3.0,2020.0,0.0,2811 Vine St,"2811 Vine St64109
(39.075263, -94.563822)",64109.0,Mount Hope,Jackson,3.0,Central,27063,39.075263,-94.563822,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020036387,,51,Mount Hope
2019190301,PHONE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Street,Animals / Pets,Dead Animal,Street,11/07/2019,02:35 PM,11,2019,RESOL,N,11/08/2019,11.0,2019.0,1.0,3036 Paseo,"3036 Paseo64109
(39.075935, -94.565058)",64109.0,Mount Hope,Jackson,3.0,Central,27155,39.075935,-94.565058,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019190301,,51,Mount Hope
2019196828,PHONE,KCPD,KCPD-Parking Control-,Vehicles / Parking-Abandoned On Street-Car,Vehicles / Parking,Abandoned On Street,Car,11/25/2019,01:35 PM,11,2019,RESOL,N,12/02/2019,12.0,2019.0,7.0,1700 E 31st St,"1700 E 31st St64109
(39.070429, -94.563013)",64109.0,Mount Hope,Jackson,3.0,Central,27407,39.070429,-94.563013,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019196828,,51,Mount Hope
2019199664,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash / Recycling,Nuisance,Trash on Private Property,12/04/2019,12:57 PM,12,2019,OPEN,N,,,,,3023 Wayne Ave,"3023 Wayne Ave64109
(39.071251, -94.564)",64109.0,Mount Hope,Jackson,3.0,Central,27355,39.071251,-94.564,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019199664,0.0,51,Mount Hope
2019199667,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash / Recycling,Nuisance,Trash on Private Property,12/04/2019,12:58 PM,12,2019,RESOL,N,12/16/2019,12.0,2019.0,12.0,3027 Highland Ave,"3027 Highland Ave64109
(39.071025, -94.562882)",64109.0,Mount Hope,Jackson,3.0,Central,27389,39.071025,-94.562882,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019199667,,51,Mount Hope
2019180476,WEB,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Trimming-Tree Limbs,Trees,Trimming,Tree Limbs,10/15/2019,09:26 PM,10,2019,RESOL,N,10/19/2019,10.0,2019.0,4.0,2904 Highland Ave,"2904 Highland Ave64109
(39.073584, -94.563407)",64109.0,Mount Hope,Jackson,3.0,Central,27516,39.073584,-94.563407,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019180476,,51,Mount Hope
2019180477,WEB,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Trimming-Tree Limbs,Trees,Trimming,Tree Limbs,10/15/2019,09:27 PM,10,2019,RESOL,N,10/19/2019,10.0,2019.0,4.0,2912 Highland Ave,"2912 Highland Ave64109
(39.073322, -94.563419)",64109.0,Mount Hope,Jackson,3.0,Central,27519,39.073322,-94.563419,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019180477,,51,Mount Hope
2019180478,WEB,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Trimming-Tree Limbs,Trees,Trimming,Tree Limbs,10/15/2019,09:27 PM,10,2019,RESOL,N,10/19/2019,10.0,2019.0,4.0,2901 Wayne Ave,"2901 Wayne Ave64109
(39.073712, -94.563901)",64109.0,Mount Hope,Jackson,3.0,Central,27536,39.073712,-94.563901,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019180478,,51,Mount Hope
2019180479,WEB,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Removal-Tree dead,Trees,Removal,Tree Dead,10/15/2019,09:28 PM,10,2019,RESOL,N,10/19/2019,10.0,2019.0,4.0,2901 Wayne Ave,"2901 Wayne Ave64109
(39.073712, -94.563901)",64109.0,Mount Hope,Jackson,3.0,Central,27536,39.073712,-94.563901,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019180479,,51,Mount Hope
2019180480,WEB,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Removal-Tree dead,Trees,Removal,Tree Dead,10/15/2019,09:28 PM,10,2019,RESOL,N,10/19/2019,10.0,2019.0,4.0,2908 Highland Ave,"2908 Highland Ave64109
(39.073471, -94.563412)",64109.0,Mount Hope,Jackson,3.0,Central,27517,39.07347100000001,-94.563412,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019180480,,51,Mount Hope
2019180482,WEB,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Removal-Tree dead,Trees,Removal,Tree Dead,10/15/2019,09:29 PM,10,2019,RESOL,N,10/19/2019,10.0,2019.0,4.0,2904 Highland Ave,"2904 Highland Ave64109
(39.073584, -94.563407)",64109.0,Mount Hope,Jackson,3.0,Central,27516,39.073584,-94.563407,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019180482,,51,Mount Hope
2019180469,WEB,Public Works,Public Works-Capital Projects-Sidewalks,Sidewalks / Curbs / Ditch-Damage / Dis-Repair-City,Sidewalks / Curbs / Ditch,Damage / Dis-Repair,City Property,10/15/2019,09:18 PM,10,2019,RESOL,N,10/23/2019,10.0,2019.0,8.0,2916 Highland Ave,"2916 Highland Ave64109
(39.073218, -94.563424)",64109.0,Mount Hope,Jackson,3.0,Central,27520,39.073218,-94.563424,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019180469,,51,Mount Hope
2019180467,WEB,Public Works,Public Works-Capital Projects-Traffic Control,Streets / Roadways / Alleys-Street Services-Traffic Study Request,Streets / Roadways / Alleys,Street Services,Traffic Study Request,10/15/2019,09:15 PM,10,2019,RESOL,N,10/17/2019,10.0,2019.0,2.0,2905 Highland Ave,"2905 Highland Ave64109
(39.07357, -94.562969)",64109.0,Mount Hope,Jackson,3.0,Central,27537,39.07357,-94.562969,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019180467,,51,Mount Hope
2019201321,PHONE,Water Services,Water Services-Line Maintenance-Restoration,Water-Pipeline Referral-Restoration,Water,Pipeline Referral,Restoration,12/09/2019,11:37 AM,12,2019,RESOL,Y,12/31/2019,12.0,2019.0,22.0,3001 Wayne Ave,"3001 Wayne Ave64109
(39.071947, -94.563969)",64109.0,Mount Hope,Jackson,3.0,Central,27347,39.071947,-94.563969,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019201321,,51,Mount Hope
2020114693,PHONE,NHS,NHS-Solid Waste-Administration,Trash / Recycling-Services-Service Issue / Problem,Trash / Recycling,Services,Service Issue / Problem,08/24/2020,03:04 PM,8,2020,RESOL,N,08/24/2020,8.0,2020.0,0.0,2910 Flora Ave,"2910 Flora Ave64109
(39.073479, -94.565727)",64109.0,Mount Hope,Jackson,3.0,Central,27441,39.073479,-94.565727,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020114693,,51,Mount Hope
2020111363,PHONE,City Managers Office,City Managers Office-311 Call Center-Support,Trash / Recycling-Bulky Pick Up -Address Validation,Trash / Recycling,Bulky Pick Up,Address Validation,08/17/2020,09:11 AM,8,2020,OPEN,N,,,,,2936 Flora Ave,"2936 Flora Ave64109
(39.072542, -94.565766)",64109.0,Mount Hope,Jackson,3.0,Central,27450,39.072542,-94.565766,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020111363,0.0,51,Mount Hope
2019101849,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Mowing / Weeds,Private / Commercial,Lot - Vacant,05/28/2019,11:11 AM,5,2019,OPEN,Y,,,,,2929 Wayne Ave,"2929 Wayne Ave64109
(39.072739, -94.563945)",64109.0,Mount Hope,Jackson,3.0,Central,27528,39.072739,-94.563945,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019101849,90.0,51,Mount Hope
2019185750,WEB,Parks and Rec,Parks and Rec-Central Region-,Parks & Recreation-Park Maintenance-Central,Parks & Recreation,Park Maintenance,Central,10/28/2019,09:34 PM,10,2019,RESOL,N,10/31/2019,10.0,2019.0,3.0,2841 Highland Ave,"2841 Highland Ave64109
(39.074406, -94.56271)",64109.0,Mount Hope,Jackson,3.0,Central,26705,39.074406,-94.56271,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019185750,,51,Mount Hope
2019185749,WEB,NHS,NHS-Neighborhood Preservation-Abatement,Mowing / Weeds-Public Property-Land Bank,Mowing / Weeds,Public Property,Land Bank,10/28/2019,09:33 PM,10,2019,RESOL,Y,12/17/2019,12.0,2019.0,50.0,2905 Highland Ave,"2905 Highland Ave64109
(39.07357, -94.562969)",64109.0,Mount Hope,Jackson,3.0,Central,27537,39.07357,-94.562969,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019185749,,51,Mount Hope
2020111264,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,08/16/2020,06:23 PM,8,2020,RESOL,Y,08/20/2020,8.0,2020.0,4.0,2831 Vine St,"2831 Vine St64109
(39.07416, -94.563851)",64109.0,Mount Hope,Jackson,3.0,Central,26704,39.07416,-94.563851,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020111264,,51,Mount Hope
2019180465,WEB,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-Other Light Issue,Lights / Signals,Street Light,Other Light Issue,10/15/2019,09:12 PM,10,2019,RESOL,N,10/16/2019,10.0,2019.0,1.0,2841 Highland Ave,"2841 Highland Ave64109
(39.074406, -94.56271)",64109.0,Mount Hope,Jackson,3.0,Central,26705,39.074406,-94.56271,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019180465,,51,Mount Hope
2019187156,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Mowing / Weeds,Private / Commercial,Lot - Structure,10/31/2019,09:40 AM,10,2019,OPEN,N,,,,,2909 Flora Ave,"2909 Flora Ave64109
(39.073485, -94.565089)",64109.0,Mount Hope,Jackson,3.0,Central,27435,39.073485,-94.565089,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019187156,0.0,51,Mount Hope
2020061984,PHONE,Water Services,Water Services-Meter and Field Services-,Water-Leak-In Street,Water,Leak,In Street,05/04/2020,04:47 PM,5,2020,RESOL,N,05/05/2020,5.0,2020.0,1.0,3036 Paseo,"3036 Paseo64109
(39.075935, -94.565058)",64109.0,Mount Hope,Jackson,3.0,Central,27155,39.075935,-94.565058,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020061984,,51,Mount Hope
2020033437,PHONE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,03/05/2020,08:28 AM,3,2020,RESOL,N,03/09/2020,3.0,2020.0,4.0,2820 Vine St,"2820 Vine St64109
(39.074901, -94.564821)",64109.0,Mount Hope,Jackson,3.0,Central,27156,39.074901,-94.564821,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020033437,,51,Mount Hope
2019187151,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Mowing / Weeds,Private / Commercial,Lot - Structure,10/31/2019,09:39 AM,10,2019,OPEN,Y,,,,,2904 Flora Ave,"2904 Flora Ave64109
(39.073658, -94.56572)",64109.0,Mount Hope,Jackson,3.0,Central,27439,39.073658,-94.56572,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019187151,90.0,51,Mount Hope
